WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,3,Stephens S.,Svitolina E.,13,47,3075,1185,7,5,6,4,,,2,0,Completed,1.28,3.75
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Pavlyuchenkova A.,5,30,5470,1715,5,7,6,2,6,2,2,1,Completed,1.22,4.33
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Wozniacki C.,38,10,1280,3520,4,6,7,5,6,3,2,1,Completed,2,1.8
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Meusburger Y.,2,49,8151,1158,6,1,6,0,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Pennetta F.,Kerber A.,29,9,1735,4070,6,1,4,6,7,5,2,1,Completed,2.75,1.44
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Li N.,Makarova E.,4,22,5970,2061,6,2,6,0,,,2,0,Completed,1.25,4
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Ivanovic A.,Williams S.,14,1,3010,13260,4,6,6,3,6,3,2,1,Completed,10,1.06
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Bouchard E.,Dellacqua C.,31,120,1629,532,6,7,6,2,6,0,2,1,Completed,1.4,3
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Cibulkova D.,Sharapova M.,24,3,1856,6076,3,6,6,4,6,1,2,1,Completed,3.25,1.36
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Halep S.,Jankovic J.,11,8,3335,4230,6,4,2,6,6,0,2,1,Completed,1.72,2.1
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Stephens S.,2,13,8151,3075,6,3,6,2,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Muguruza G.,5,38,5470,1280,6,1,6,3,,,2,0,Completed,1.44,2.75
6,Melbourne,Australian Open,21/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,3,Li N.,Pennetta F.,4,29,5970,1735,6,2,6,2,,,2,0,Completed,1.2,4.5
6,Melbourne,Australian Open,21/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,3,Bouchard E.,Ivanovic A.,31,14,1629,3010,5,7,7,5,6,2,2,1,Completed,3.5,1.3
6,Melbourne,Australian Open,22/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,3,Cibulkova D.,Halep S.,24,11,1856,3335,6,3,6,0,,,2,0,Completed,2.37,1.57
6,Melbourne,Australian Open,22/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,3,Radwanska A.,Azarenka V.,5,2,5470,8151,6,1,5,7,6,0,2,1,Completed,5,1.16
6,Melbourne,Australian Open,23/1/14,Grand Slam,Outdoor,Hard,Semifinals,3,Li N.,Bouchard E.,4,31,5970,1629,6,2,6,4,,,2,0,Completed,1.2,4.5
6,Melbourne,Australian Open,23/1/14,Grand Slam,Outdoor,Hard,Semifinals,3,Cibulkova D.,Radwanska A.,24,5,1856,5470,6,1,6,2,,,2,0,Completed,2.75,1.44
6,Melbourne,Australian Open,25/1/14,Grand Slam,Outdoor,Hard,The Final,3,Li N.,Cibulkova D.,4,24,5970,1856,7,6,6,0,,,2,0,Completed,1.36,3.25
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Goerges J.,Dushevina V.,18,147,1965,461,7,5,2,6,6,4,2,1,Completed,1.33,3.25
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Kr.,Jones S.,106,183,654,340,6,3,6,2,,,2,0,Completed,1.66,2.1
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Puchkova O.,2,107,10045,646,6,0,6,0,,,2,0,Completed,1.01,23
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Li N.,Karatantcheva S.,6,113,5135,610,6,1,6,3,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Oprandi R.,Pironkova T.,61,37,1021,1380,4,6,7,5,6,2,2,1,Completed,2.5,1.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Govortsova O.,Parmentier P.,58,67,1074,950,2,6,6,3,6,2,2,1,Completed,1.53,2.37
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Vandeweghe C.,29,99,1565,681,6,4,6,2,,,2,0,Completed,1.72,2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Voskoboeva G.,26,80,1650,796,6,1,6,0,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Chang K.C.,9,86,4135,766,7,6,6,3,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Bobusic B.,4,307,7750,152,7,5,6,0,,,2,0,Completed,1.002,29
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Erakovic M.,41,68,1325,940,7,5,6,7,10,8,2,1,Completed,2,1.72
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Larcherde Brito M.,19,131,1881,537,6,2,7,5,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Bratchikova N.,43,87,1268,748,6,4,6,3,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Doi M.,Martic P.,92,62,711,1016,6,3,6,4,,,2,0,Completed,1.61,2.2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Zakopalova K.,Scheepers C.,22,65,1705,995,6,1,6,2,,,2,0,Completed,1.5,2.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Larsson J.,21,69,1751,900,6,2,6,2,,,2,0,Completed,1.28,3.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Koehler M.J.,Knapp K.,129,124,546,573,3,6,6,3,6,3,2,1,Completed,1.83,1.83
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Paszek T.,Voegele S.,30,89,1523,732,4,6,6,4,7,5,2,1,Completed,2.25,1.57
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Zhang Y.,40,356,1365,118,6,1,3,6,6,4,2,1,Completed,1.12,6
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Begu I.,Rus A.,55,70,1130,871,6,4,6,2,,,2,0,Completed,1.33,3.25
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Dolonc V.,Rogowska O.,20,117,1750,590,5,7,7,5,8,6,2,1,Completed,1.16,5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Svitolina E.,5,127,5575,558,6,2,6,4,,,2,0,Completed,1.07,9
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,Medina Garrigues A.,11,52,3740,1160,6,2,6,4,,,2,0,Completed,1.4,2.75
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Savinykh V.,Minella M.,159,78,419,815,7,6,6,1,,,2,0,Completed,1.8,1.9
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Barty A.,14,174,2695,369,3,6,6,0,6,1,2,1,Completed,1.18,4.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Hradecka L.,Bertens K.,51,60,1162,1025,6,2,7,6,,,2,0,Completed,2.2,1.61
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Watson H.,Cadantu A.,50,91,1171,718,2,6,6,3,6,2,2,1,Completed,1.11,6.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Foretz S.,Giorgi C.,101,74,673,842,6,2,6,3,,,2,0,Completed,3.25,1.33
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Chan Y.J.,Hantuchova D.,118,44,582,1220,6,1,1,6,6,1,2,1,Completed,2.62,1.44
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Pervak K.,Barthel M.,82,38,791,1380,7,5,2,6,6,4,2,1,Completed,2.75,1.4
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Dellacqua C.,105,102,656,662,6,4,7,6,,,2,0,Completed,1.18,4.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Czink M.,13,97,2841,687,6,2,6,1,,,2,0,Completed,1.05,11
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Garcia C.,47,163,1181,416,3,6,6,3,6,1,2,1,Completed,1.1,7
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Dominguez Lino L.,75,46,833,1181,6,2,6,1,,,2,0,Completed,1.18,4.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Marino R.,32,426,1450,84,6,3,6,0,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Panova A.,90,93,722,711,6,4,1,6,6,3,2,1,Completed,2.2,1.61
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Date Krumm K.,Petrova N.,100,12,675,3040,6,2,6,0,,,2,0,Completed,3.75,1.25
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Lisicki S.,10,36,3765,1414,2,6,6,3,6,3,2,1,Completed,1.44,2.62
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Hsieh S.W.,Arruabarrena-Vecino L.,27,77,1636,819,7,6,6,2,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,King V.,15,76,2570,820,6,4,6,2,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Errani S.,33,7,1450,5100,6,4,6,4,,,2,0,Completed,7,1.1
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Lepchenko V.,Hercog P.,20,79,1835,805,6,4,6,1,,,2,0,Completed,1.4,2.75
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Schiavone F.,8,48,5085,1178,6,4,2,6,6,2,2,1,Completed,1.28,3.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Vinci R.,Soler Espinosa S.,16,83,2525,790,6,3,7,5,,,2,0,Completed,1.1,7
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Niculescu M.,1,49,10325,1175,6,1,6,4,,,2,0,Completed,1.02,17
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Mchale C.,122,35,578,1422,6,1,6,7,6,2,2,1,Completed,2.5,1.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Gallovits E.,3,110,9750,623,6,0,6,0,,,2,0,Completed,1,41
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Beck A.,Shvedova Y.,71,28,868,1583,6,2,6,7,6,3,2,1,Completed,2.25,1.57
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Lucic M.,17,108,2065,638,7,6,6,4,,,2,0,Completed,1.18,4.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Jovanovski B.,Torro Flor M.T.,56,96,1095,694,2,6,6,4,6,3,2,1,Completed,1.36,3
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Rybarikova M.,112,64,619,997,4,6,6,1,12,1,2,1,Completed,2.2,1.61
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Hlavackova A.,111,66,620,957,6,1,6,2,,,2,0,Completed,2,1.72
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Robson L.,Oudin M.,53,84,1153,772,6,2,6,3,,,2,0,Completed,1.18,4.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Halep S.,25,45,1666,1210,6,1,6,1,,,2,0,Completed,1.22,4
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Mladenovic K.,Babos T.,98,73,683,853,6,3,4,6,11,9,2,1,Completed,1.9,1.8
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Gavrilova D.,Davis L.,223,81,265,794,6,3,6,7,6,4,2,1,Completed,2.75,1.4
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Daniilidou E.,Pliskova Ka.,94,119,701,582,7,5,5,7,6,4,2,1,Completed,2,1.72
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Morita A.,Tatishvili A.,72,54,853,1140,6,3,6,3,,,2,0,Completed,1.57,2.25
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Amanmuradova A.,Johansson M.,199,88,302,733,6,4,6,2,,,2,0,Completed,1.9,1.8
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Kumkhum L.,Arvidsson S.,201,39,300,1380,7,6,6,4,,,2,0,Completed,3.25,1.33
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Cepelova J.,Arn G.,115,114,602,605,6,2,6,2,,,2,0,Completed,2.2,1.61
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Tsurenko L.,Pavlyuchenkova A.,85,23,769,1690,7,5,3,6,7,5,2,1,Completed,3.5,1.28
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Hampton J.,Radwanska U.,63,31,998,1490,6,2,6,4,,,2,0,Completed,1.4,2.75
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,3,Wickmayer Y.,Gajdosova J.,24,166,1680,400,6,1,7,5,,,2,0,Completed,1.36,3
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Begu I.,4,55,7750,1130,6,3,6,3,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Savinykh V.,Cibulkova D.,159,14,419,2695,7,6,6,4,,,2,0,Completed,6.5,1.11
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Flipkens K.,Zakopalova K.,43,22,1268,1705,6,1,6,0,,,2,0,Completed,2.25,1.57
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Hradecka L.,5,51,5575,1162,6,3,6,1,,,2,0,Completed,1.1,7
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Goerges J.,Oprandi R.,18,61,1965,1021,6,3,6,2,,,2,0,Completed,1.4,2.75
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Li N.,Govortsova O.,6,58,5135,1074,6,2,7,5,,,2,0,Completed,1.05,11
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Paszek T.,105,30,656,1523,6,2,6,1,,,2,0,Completed,1.36,3
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Foretz S.,19,101,1881,673,6,3,6,3,,,2,0,Completed,1.11,6.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Bartoli M.,Dolonc V.,11,20,3740,1750,7,5,6,0,,,2,0,Completed,1.28,3.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Zheng J.,Stosur S.,40,9,1365,4135,6,4,1,6,7,5,2,1,Completed,3,1.36
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Watson H.,Pervak K.,50,82,1171,791,4,6,7,6,6,2,2,1,Completed,2.37,1.53
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Koehler M.J.,21,129,1751,546,2,6,7,6,6,2,2,1,Completed,1.16,5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Cirstea S.,Pliskova Kr.,29,106,1565,654,1,6,6,3,6,2,2,1,Completed,1.5,2.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Chan Y.J.,13,118,2841,582,7,5,1,6,6,4,2,1,Completed,1.18,4.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Doi M.,2,92,10045,711,6,0,6,0,,,2,0,Completed,1.002,29
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Cornet A.,26,41,1650,1325,6,3,6,3,,,2,0,Completed,1.06,10
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Vinci R.,Amanmuradova A.,16,199,2525,302,6,3,6,2,,,2,0,Completed,1.14,5.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Morita A.,Beck A.,72,71,853,868,6,2,6,0,,,2,0,Completed,2.37,1.53
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Vesnina E.,Lepchenko V.,47,20,1181,1835,6,4,6,2,,,2,0,Completed,1.5,2.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Kirilenko M.,Peng S.,15,32,2570,1450,7,5,6,2,,,2,0,Completed,1.66,2.1
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Daniilidou E.,1,94,10325,701,6,1,6,0,,,2,0,Completed,1.01,21
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Putintseva Y.,33,122,1450,578,1,6,7,6,6,2,2,1,Completed,1.5,2.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Muguruza G.,3,112,9750,619,6,2,6,0,,,2,0,Completed,1.002,29
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Hampton J.,Kumkhum L.,63,201,998,300,6,1,6,2,,,2,0,Completed,1.18,4.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Wickmayer Y.,Cepelova J.,24,115,1680,602,7,6,7,5,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Tsurenko L.,Gavrilova D.,85,223,769,265,7,5,6,3,,,2,0,Completed,1.33,3.25
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Hsieh S.W.,75,27,833,1636,6,2,6,1,,,2,0,Completed,1.33,3.25
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Date Krumm K.,Peer S.,100,90,675,722,6,2,7,5,,,2,0,Completed,1.38,2.87
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Vekic D.,10,111,3765,620,6,1,6,4,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Jovanovski B.,Safarova L.,56,17,1095,2065,7,5,7,5,,,2,0,Completed,2.2,1.61
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Mladenovic K.,25,98,1666,683,6,4,6,3,,,2,0,Completed,1.14,5.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,3,Robson L.,Kvitova P.,53,8,1153,5085,2,6,6,3,11,9,2,1,Completed,3,1.36
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Goerges J.,Zheng J.,18,40,1965,1365,6,3,1,6,7,5,2,1,Completed,1.66,2.2
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Keys M.,5,105,5575,656,6,2,7,5,,,2,0,Completed,1.4,2.87
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Bartoli M.,19,11,1881,3740,6,7,6,3,6,4,2,1,Completed,2.3,1.61
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Watson H.,4,50,7750,1171,6,3,6,1,,,2,0,Completed,1.03,15
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Ivanovic A.,Jankovic J.,13,21,2841,1751,7,5,6,3,,,2,0,Completed,1.4,2.87
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Li N.,Cirstea S.,6,29,5135,1565,6,4,6,1,,,2,0,Completed,1.07,9
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Flipkens K.,Savinykh V.,43,159,1268,419,6,2,4,6,6,3,2,1,Completed,1.18,4.5
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Williams V.,2,26,10045,1650,6,1,6,3,,,2,0,Completed,1.2,4.5
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Hampton J.,1,63,10325,998,6,4,4,6,6,2,2,1,Completed,1.04,13
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Suarez Navarro C.,75,33,833,1450,6,2,4,6,6,3,2,1,Completed,1.2,4.5
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Kirilenko M.,Wickmayer Y.,15,24,2570,1680,7,6,6,3,,,2,0,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Vesnina E.,Vinci R.,47,16,1181,2525,4,6,7,6,6,4,2,1,Completed,1.61,2.2
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Morita A.,3,72,9750,853,6,1,6,3,,,2,0,Completed,1.01,26
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Tsurenko L.,10,85,3765,769,6,4,6,3,,,2,0,Completed,1.11,6.5
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Stephens S.,Robson L.,25,53,1666,1153,7,5,6,3,,,2,0,Completed,1.53,2.37
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,3,Jovanovski B.,Date Krumm K.,56,100,1095,675,6,2,7,6,,,2,0,Completed,2,1.72
6,Melbourne,Australian Open,20/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Makarova E.,Kerber A.,19,5,1881,5575,7,5,6,4,,,2,0,Completed,3.5,1.28
6,Melbourne,Australian Open,20/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Sharapova M.,Flipkens K.,2,43,10045,1268,6,1,6,0,,,2,0,Completed,1.01,21
6,Melbourne,Australian Open,20/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Li N.,Goerges J.,6,18,5135,1965,7,6,6,1,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,20/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Ivanovic A.,4,13,7750,2841,6,2,6,4,,,2,0,Completed,1.2,4.5
6,Melbourne,Australian Open,21/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Kuznetsova S.,Wozniacki C.,75,10,833,3765,6,2,2,6,7,5,2,1,Completed,2.1,1.66
6,Melbourne,Australian Open,21/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Vesnina E.,1,47,10325,1181,6,1,6,1,,,2,0,Completed,1.07,9
6,Melbourne,Australian Open,21/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Stephens S.,Jovanovski B.,25,56,1666,1095,6,1,3,6,7,5,2,1,Completed,1.28,3.75
6,Melbourne,Australian Open,21/1/13,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Kirilenko M.,3,15,9750,2570,6,2,6,0,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,22/1/13,Grand Slam,Outdoor,Hard,Quarterfinals,3,Li N.,Radwanska A.,6,4,5135,7750,7,5,6,3,,,2,0,Completed,2.62,1.5
6,Melbourne,Australian Open,22/1/13,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Makarova E.,2,19,10045,1881,6,2,6,2,,,2,0,Completed,1.05,11
6,Melbourne,Australian Open,23/1/13,Grand Slam,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Kuznetsova S.,1,75,10325,833,7,5,6,1,,,2,0,Completed,1.08,8
6,Melbourne,Australian Open,23/1/13,Grand Slam,Outdoor,Hard,Quarterfinals,3,Stephens S.,Williams S.,25,3,1666,9750,3,6,7,5,6,4,2,1,Completed,17,1.02
6,Melbourne,Australian Open,24/1/13,Grand Slam,Outdoor,Hard,Semifinals,3,Li N.,Sharapova M.,6,2,5135,10045,6,2,6,2,,,2,0,Completed,4.33,1.22
6,Melbourne,Australian Open,24/1/13,Grand Slam,Outdoor,Hard,Semifinals,3,Azarenka V.,Stephens S.,1,25,10325,1666,6,1,6,4,,,2,0,Completed,1.12,6
