ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Mayer F.,Janowicz J.,37,20,1110,1615,7,5,6,2,6,2,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Chardy J.,3,31,5640,1255,6,2,7,6,6,2,,,,,3,0,Completed,1.28,3.5
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Roger-Vasselin E.,21,40,1580,1038,3,6,4,6,6,3,7,6,7,5,3,2,Completed,1.44,2.62
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Dzumhur D.,7,188,4180,272,6,4,6,2,6,2,,,,,3,0,Completed,1.02,19
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Gasquet R.,18,9,1810,3140,2,6,7,5,6,4,7,6,,,3,1,Completed,2.62,1.44
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Querrey S.,16,51,1930,915,7,5,6,4,6,4,,,,,3,0,Completed,2.5,1.5
6,Melbourne,Australian Open,17/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,2,49,12260,945,6,3,6,3,7,5,,,,,3,0,Completed,1.01,26
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Robert S.,Klizan M.,119,106,479,518,6,0,7,6,6,4,,,,,3,0,Completed,2.2,1.66
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Gabashvili T.,6,79,4355,651,6,2,6,2,6,3,,,,,3,0,Completed,,
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Raonic M.,22,11,1460,2860,6,3,3,6,6,4,7,6,,,3,1,Completed,2.1,1.72
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista R.,Paire B.,62,28,750,1300,6,2,6,1,6,4,,,,,3,0,Completed,1.44,2.75
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Lopez F.,4,27,5560,1310,7,6,6,4,6,2,,,,,3,0,Completed,1.11,6.5
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Simon G.,10,19,3065,1790,7,6,6,4,6,2,,,,,3,0,Completed,1.14,5.5
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Young D.,17,91,1915,595,7,5,6,1,6,0,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,18/1/14,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Monfils G.,1,32,13130,1245,6,1,6,2,6,3,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Mayer F.,3,37,5640,1110,6,7,7,5,6,2,6,1,,,3,1,Completed,1.25,4
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Fognini F.,2,16,12260,1930,6,3,6,0,6,2,,,,,3,0,Completed,1.01,26
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Anderson K.,7,21,4180,1580,6,2,6,2,6,3,,,,,3,0,Completed,1.1,7
6,Melbourne,Australian Open,19/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Robredo T.,8,18,3890,1810,6,3,7,6,7,6,,,,,3,0,Completed,1.33,3.4
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Bautista R.,22,62,1460,750,6,3,3,6,6,2,6,4,,,3,1,Completed,1.53,2.5
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Nishikori K.,1,17,13130,1915,7,6,7,5,7,6,,,,,3,0,Completed,1.02,17
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Robert S.,4,119,5560,479,6,1,6,2,6,7,6,2,,,3,1,Completed,1.01,26
6,Melbourne,Australian Open,20/1/14,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Tsonga J.W.,6,10,4355,3065,6,3,7,5,6,4,,,,,3,0,Completed,1.57,2.37
6,Melbourne,Australian Open,21/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Ferrer D.,7,3,4180,5640,6,1,6,4,2,6,6,4,,,3,1,Completed,1.57,2.37
6,Melbourne,Australian Open,21/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Djokovic N.,8,2,3890,12260,2,6,6,4,6,2,3,6,9,7,3,2,Completed,9,1.07
6,Melbourne,Australian Open,22/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Dimitrov G.,1,22,13130,1460,3,6,7,6,7,6,6,2,,,3,1,Completed,1.1,7
6,Melbourne,Australian Open,22/1/14,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Murray A.,6,4,4355,5560,6,3,6,4,6,7,6,3,,,3,1,Completed,1.66,2.2
6,Melbourne,Australian Open,23/1/14,Grand Slam,Outdoor,Hard,Semifinals,5,Wawrinka S.,Berdych T.,8,7,3890,4180,6,3,6,7,7,6,7,6,,,3,1,Completed,1.66,2.2
6,Melbourne,Australian Open,24/1/14,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Federer R.,1,6,13130,4355,7,6,6,3,6,3,,,,,3,0,Completed,1.57,2.37
6,Melbourne,Australian Open,26/1/14,Grand Slam,Outdoor,Hard,The Final,5,Wawrinka S.,Nadal R.,8,1,3890,13130,6,3,6,2,3,6,6,3,,,3,1,Completed,5.5,1.14
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Johnson S.,11,175,2515,302,7,5,6,7,6,2,6,7,6,2,3,2,Completed,1.14,5.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Hanescu V.,18,63,1870,753,6,7,6,3,6,1,6,3,,,3,1,Completed,1.07,9
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Rufin G.,Reister J.,92,296,574,153,4,6,7,6,6,1,6,2,,,3,1,Completed,2.25,1.57
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Authom M.,68,156,720,351,1,6,7,6,7,6,6,2,,,3,1,Completed,2.2,1.61
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Dimitrov G.,38,41,1015,1008,6,4,6,2,6,4,,,,,3,0,Completed,2.5,1.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Gimeno-Traver D.,Kubot L.,71,76,704,675,6,7,6,4,6,0,4,6,6,4,3,2,Completed,3.25,1.33
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Roger-Vasselin E.,Bemelmans R.,101,114,539,486,6,3,6,7,2,6,7,5,11,9,3,2,Completed,2.2,1.61
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Andujar P.,55,45,791,915,6,3,6,1,6,2,,,,,3,0,Completed,1.16,5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Goffin D.,24,49,1445,843,6,3,3,6,4,6,6,3,6,4,3,2,Completed,1.61,2.2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Stebe C.M.,17,164,1900,327,6,2,6,4,6,3,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Giraldo S.,62,64,754,743,2,6,6,4,7,5,6,4,,,3,1,Completed,1.72,2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Ungur A.,82,99,637,557,6,4,6,4,6,2,,,,,3,0,Completed,1.3,3.4
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Russell M.,6,94,4680,569,6,3,7,5,6,3,,,,,3,0,Completed,1.03,15
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Mathieu P.H.,1,60,12920,763,6,2,6,4,7,5,,,,,3,0,Completed,1.002,29
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Ebden M.,25,108,1335,509,4,6,6,7,6,2,7,6,6,3,3,2,Completed,1.16,5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Kukushkin M.,29,105,1177,526,6,1,6,1,6,2,,,,,3,0,Completed,1.14,5.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Cipolla F.,90,95,577,568,6,1,6,4,6,1,,,,,3,0,Completed,1.25,3.75
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Baker B.,Bogomolov A.,57,133,776,422,7,6,6,3,6,7,3,6,6,2,3,2,Completed,1.72,2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Karlovic I.,125,103,448,536,6,4,7,6,7,5,,,,,3,0,Completed,2,1.72
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Devvarman S.,Phau B.,551,78,52,672,6,3,6,2,6,3,,,,,3,0,Completed,3,1.36
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov An.,Monaco J.,79,12,660,2430,7,6,6,1,6,1,,,,,3,0,Completed,3.75,1.25
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Brugues-Davi A.,42,198,1005,241,6,3,6,2,6,4,,,,,3,0,Completed,1.16,5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Ito T.,Millman J.,84,184,633,279,6,4,6,4,3,6,0,6,7,5,3,2,Completed,3.75,1.25
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Janowicz J.,Bolelli S.,26,80,1299,658,7,5,6,4,6,3,,,,,3,0,Completed,1.3,3.4
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Rochus O.,5,126,6505,447,6,3,6,4,6,2,,,,,3,0,Completed,1.02,19
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Muller G.,44,69,917,714,6,2,6,4,7,6,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Troicki V.,34,37,1090,1030,5,7,4,6,6,3,6,3,7,5,3,2,Completed,2.5,1.5
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Fognini F.,56,47,786,880,6,0,2,6,6,4,3,6,6,1,3,2,Completed,2,1.72
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Munoz-De La Nava D.,22,174,1650,305,6,7,6,4,6,2,6,4,,,3,1,Completed,1.07,9
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Hewitt L.,9,81,3090,645,7,6,7,5,6,3,,,,,3,0,Completed,1.61,2.2
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Lorenzi P.,31,59,1170,769,3,6,7,6,6,3,6,4,,,3,1,Completed,1.07,9
6,Melbourne,Australian Open,14/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Ramos A.,35,51,1070,830,6,7,7,6,6,4,3,6,6,3,3,2,Completed,1.08,8
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Haase R.,3,53,8000,800,6,3,6,1,6,3,,,,,3,0,Completed,1.01,23
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Kavcic B.,Bellucci T.,93,33,569,1112,6,3,6,1,6,3,,,,,3,0,Completed,3.25,1.33
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Williams R.,28,194,1215,253,2,6,3,6,6,2,7,6,6,1,3,2,Completed,1.14,5.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Smith J.P.,100,237,552,201,6,4,6,1,6,4,,,,,3,0,Completed,1.61,2.2
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Stakhovsky S.,110,102,501,538,6,2,7,6,7,5,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Zeballos H.,23,67,1595,725,6,2,6,4,6,2,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Sijsling I.,50,65,840,738,4,6,6,3,6,4,6,2,,,3,1,Completed,1.38,2.87
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Hajek J.,15,104,2175,527,3,6,6,1,6,2,7,6,,,3,1,Completed,1.03,15
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Soeda G.,Saville L.,73,349,701,124,6,7,6,3,6,2,6,3,,,3,1,Completed,1.14,5.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Duckworth J.,Mitchell B.,223,334,210,131,6,4,7,6,4,6,5,7,8,6,3,2,Completed,1.53,2.37
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Ouanna J.,54,118,796,474,6,4,7,5,6,4,,,,,3,0,Completed,1.28,3.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Menendez-Maceiras A.,36,233,1063,205,7,6,6,7,6,2,6,1,,,3,1,Completed,1.2,4.33
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Weintraub A.,Pella G.,196,97,244,564,7,6,7,5,6,2,,,,,3,0,Completed,2,1.72
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Darcis S.,19,98,1830,561,6,2,6,3,6,4,,,,,3,0,Completed,1.11,6.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Llodra M.,8,52,3375,823,6,4,7,5,6,2,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Paire B.,2,46,10265,900,6,2,6,4,6,1,,,,,3,0,Completed,1.01,21
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Levine J.,Robredo T.,88,107,580,515,7,6,6,7,6,4,6,4,,,3,1,Completed,1.61,2.2
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Wu D.,74,186,692,273,7,5,4,6,6,3,6,3,,,3,1,Completed,1.12,6
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Zemlja G.,32,58,1125,770,7,6,7,6,1,0,,,,,2,0,Retired,1.61,2.2
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Matosevic M.,14,48,2210,845,6,4,7,5,6,2,,,,,3,0,Completed,1.14,5.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Rosol L.,Baker J.,75,246,679,194,7,6,7,5,6,2,,,,,3,0,Completed,1.28,3.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Mannarino A.,7,170,4480,315,6,1,6,2,6,2,,,,,3,0,Completed,1.06,10
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Haas T.,70,21,710,1720,7,6,4,6,6,3,4,6,8,6,3,2,Completed,3,1.36
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Bedene A.,66,77,733,673,4,6,6,3,7,5,7,6,,,3,1,Completed,2.2,1.61
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Volandri F.,16,87,2145,582,2,6,6,3,6,2,6,2,,,3,1,Completed,1.04,13
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Ramirez-Hidalgo R.,61,91,759,577,6,2,6,1,4,6,6,1,,,3,1,Completed,1.06,10
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Montanes A.,10,96,2720,565,7,5,6,2,6,1,,,,,3,0,Completed,1.02,19
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Sela D.,40,113,1015,487,3,6,6,1,7,5,6,3,,,3,1,Completed,1.14,5.5
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Ram R.,Garcia-Lopez G.,130,85,433,624,6,4,6,4,3,6,6,2,,,3,1,Completed,2.75,1.4
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Brands D.,Klizan M.,120,30,469,1175,6,3,3,6,6,3,6,4,,,3,1,Completed,1.66,2.1
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Dolgopolov O.,86,20,600,1750,6,7,7,6,6,3,6,3,,,3,1,Completed,2.25,1.57
6,Melbourne,Australian Open,15/1/13,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Mayer L.,43,72,985,702,6,3,6,2,6,3,,,,,3,0,Completed,1.05,11
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Gimeno-Traver D.,11,71,2515,704,6,4,6,1,6,2,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Berlocq C.,18,68,1870,720,7,6,6,4,6,1,,,,,3,0,Completed,1.05,11
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Janowicz J.,Devvarman S.,26,551,1299,52,6,7,3,6,6,1,6,0,7,5,3,2,Completed,1.18,4.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Baker B.,22,57,1650,776,6,7,1,1,,,,,,,0,1,Retired,1.14,5.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Bautista R.,29,56,1177,786,6,7,6,3,6,7,6,3,6,2,3,2,Completed,1.8,1.9
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Rufin G.,6,92,4680,574,6,2,6,2,6,4,,,,,3,0,Completed,1.02,17
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Donskoy E.,Youzhny M.,82,25,637,1335,3,6,7,6,6,2,3,6,6,3,3,2,Completed,4,1.22
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Kamke T.,17,90,1900,577,6,3,7,6,,,,,,,2,0,Retired,1.14,5.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Smyczek T.,5,125,6505,448,6,0,7,5,4,6,6,3,,,3,1,Completed,1.01,26
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Ito T.,35,84,1070,633,3,6,6,3,6,2,6,2,,,3,1,Completed,1.08,8
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Roger-Vasselin E.,38,101,1015,539,4,6,7,5,7,6,7,6,,,3,1,Completed,1.18,4.5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Lopez F.,34,42,1090,1005,6,2,6,2,6,4,,,,,3,0,Completed,2,1.72
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Lacko L.,9,44,3090,917,6,3,6,4,3,6,4,6,7,5,3,2,Completed,1.12,6
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Kuznetsov An.,31,79,1170,660,6,1,7,5,6,4,,,,,3,0,Completed,1.16,5
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Malisse X.,24,55,1445,791,6,1,6,3,6,2,,,,,3,0,Completed,1.57,2.25
6,Melbourne,Australian Open,16/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Harrison R.,1,62,12920,754,6,1,6,2,6,3,,,,,3,0,Completed,1.002,34
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Berankis R.,Mayer F.,110,28,501,1215,6,2,6,3,6,1,,,,,3,0,Completed,1.72,2
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Istomin D.,23,50,1595,840,7,6,5,7,6,7,7,6,6,2,3,2,Completed,1.5,2.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Soeda G.,8,73,3375,701,6,3,7,6,6,3,,,,,3,0,Completed,1.02,19
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Weintraub A.,19,196,1830,244,6,2,7,6,6,4,,,,,3,0,Completed,1.05,11
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Kavcic B.,Duckworth J.,93,223,569,210,3,6,6,3,6,4,6,7,10,8,3,2,Completed,1.38,2.87
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Rosol L.,15,75,2175,679,7,6,6,2,6,3,,,,,3,0,Completed,1.18,4.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Sousa J.,3,100,8000,552,6,2,6,2,6,4,,,,,3,0,Completed,1,41
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Brands D.,43,120,985,469,6,7,7,5,7,6,7,6,,,3,1,Completed,1.11,6.5
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Chardy J.,Granollers M.,36,32,1063,1125,6,3,3,6,6,1,6,2,,,3,1,Completed,2.1,1.66
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Ram R.,14,130,2210,433,7,5,6,2,6,4,,,,,3,0,Completed,1.06,10
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Levine J.,16,88,2145,580,2,6,6,3,7,6,6,2,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Lu Y.H.,86,61,600,759,7,6,4,6,0,6,6,1,8,6,3,2,Completed,1.3,3.4
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Dodig I.,Nieminen J.,74,70,692,710,6,3,6,7,6,3,6,7,6,1,3,2,Completed,2.87,1.38
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Davydenko N.,2,40,10265,1015,6,3,6,4,6,4,,,,,3,0,Completed,1.04,13
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Becker B.,7,66,4480,733,6,2,6,4,6,2,,,,,3,0,Completed,1.02,19
6,Melbourne,Australian Open,17/1/13,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Falla A.,10,54,2720,796,6,3,6,2,6,2,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Tipsarevic J.,Benneteau J.,9,38,3090,1015,3,6,6,4,2,6,6,4,6,3,3,2,Completed,1.28,3.5
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Stepanek R.,1,34,12920,1090,6,4,6,3,7,5,,,,,3,0,Completed,1,41
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Verdasco F.,31,24,1170,1445,4,6,6,3,4,6,7,6,6,2,3,2,Completed,1.66,2.2
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Janowicz J.,11,26,2515,1299,7,6,7,6,6,1,,,,,3,0,Completed,1.4,3
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Donskoy E.,18,82,1870,637,7,6,6,2,6,3,,,,,3,0,Completed,1.1,7
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Querrey S.,17,22,1900,1650,7,6,7,5,6,4,,,,,3,0,Completed,1.61,2.25
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Melzer J.,6,29,4680,1177,6,3,6,2,6,2,,,,,3,0,Completed,1.07,9
6,Melbourne,Australian Open,18/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Baghdatis M.,5,35,6505,1070,6,4,6,2,6,3,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Dodig I.,10,74,2720,692,4,6,6,3,7,6,6,0,,,3,1,Completed,1.07,9
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Chardy J.,Del Potro J.M.,36,7,1063,4480,6,3,6,3,6,7,3,6,6,3,3,2,Completed,13,1.04
6,Melbourne,Australian Open,19/1/13,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Cilic M.,23,14,1595,2210,6,7,6,3,2,6,6,4,6,2,3,2,Completed,2.87,1.4
